MoleculeId,PredictedProbability
281,0.005907259
282,0.977366209
283,0.95108968
284,0.001522796
285,0.87860477
286,0.998870432
287,0.97647357
288,0.612122059
289,0.96621877
290,0.090706557
291,0.070417255
292,0.359677404
293,0.124876961
294,0.825100601
295,0.015219828
296,0.111257307
297,0.003328519
298,0.379265428
299,0.891948104
300,0.975331426
301,0.423774689
302,0.099089436
303,0.962134778
304,0.997519672
305,0.967526317
306,0.989723563
307,0.038048223
308,0.966572583
309,0.679922879
310,0.982530415
311,0.985521495
312,0.879061818
313,0.744657338
314,0.032144766
315,0.955189168
316,0.467464209
317,0.997137785
318,0.041247513
319,0.073172241
320,0.011866454
321,0.137997523
322,0.902905226
323,0.955926955
324,0.044847269
325,0.007023183
326,0.988259912
327,0.992513478
328,0.999268591
329,0.051546499
330,0.344247282
331,0.780852199
332,0.765442491
333,0.065360457
334,0.58497858
335,0.669842601
336,0.895371914
337,0.921662092
338,0.035430152
339,0.001223346
340,0.972492993
341,0.94666779
342,0.885406613
343,0.01900788
344,0.470866978
345,0.956610322
346,0.99376595
347,0.253974408
348,0.088317066
349,0.093415186
350,0.938460767
351,0.403146267
352,0.944995701
353,0.978883505
354,0.017232236
355,0.951955914
356,0.281948894
357,0.982742786
358,0.246594787
359,0.121566251
360,0.883759141
361,0.573060095
362,0.995854616
363,0.988841236
364,0.150877669
365,0.921209157
366,0.971108377
367,0.786435425
368,0.381230384
369,0.022500195
370,0.086883359
371,0.840981483
372,0.276465207
373,0.892298341
374,0.020343868
375,0.558655679
376,0.999791563
377,0.522096157
378,0.884602845
379,0.994940877
380,0.001334581
381,0.954081297
382,0.995451629
383,0.996294677
384,0.158910379
385,0.994882226
386,0.856040955
387,0.071069472
388,0.058365662
389,0.008461394
390,0.989021122
391,0.215848804
392,0.079903744
393,0.554484606
394,0.963243663
395,0.924870193
396,0.461484611
397,0.128148988
398,0.044776741
399,0.85771209
400,0.949321389
401,0.904845178
402,0.941374004
403,0.036046684
404,0.995341301
405,0.960642278
406,0.137572944
407,0.962141871
408,0.577140331
409,0.069121353
410,0.522329032
411,0.938256502
412,0.939629197
413,0.990815878
414,0.021055482
415,0.750150025
416,0.989570856
417,0.191911757
418,0.886103988
419,0.029337585
420,0.372276843
421,0.0185026
422,0.410240173
423,0.237627655
424,0.885826409
425,0.993618488
426,0.030811099
427,0.760418594
428,0.929953694
429,0.918081582
430,0.003519175
431,0.922100961
432,0.177133948
433,0.056568414
434,0.044044171
435,0.282695115
436,0.08088129
437,0.087458782
438,0.733137548
439,0.002944733
440,0.474911034
441,0.867836654
442,0.972410738
443,0.989670455
444,0.056250788
445,0.91727376
446,0.986324012
447,0.098555602
448,0.017658014
449,0.010359368
450,0.991666615
451,0.374955446
452,0.907492459
453,0.172814116
454,0.992216349
455,0.589218915
456,0.983464837
457,0.556866527
458,0.543491483
459,0.019924728
460,0.334379852
461,0.350379705
462,0.935935557
463,0.749057472
464,0.966766834
465,0.878975511
466,0.195955053
467,0.294329137
468,0.394546211
469,0.890545487
470,0.297520161
471,0.012506018
472,0.995568216
473,0.018587625
474,0.692008495
475,0.613806784
476,0.082593821
477,0.696841717
478,0.146386743
479,0.173855111
480,0.046030197
481,0.147085637
482,0.170225993
483,0.852786183
484,0.984322369
485,0.208557084
486,0.950032473
487,0.513577223
488,0.618045092
489,0.59843576
490,0.910616279
491,0.086366341
492,0.98230058
493,0.870778024
494,0.981130838
495,0.173283249
496,0.916518927
497,0.057079073
498,0.171010569
499,0.760799825
500,0.009798017
501,0.994715035
502,0.883500755
503,0.798884451
504,0.030933749
505,0.946407616
506,0.817702413
507,0.214932427
508,0.236655012
509,0.876022935
510,0.253356904
511,0.984302521
512,0.88549614
513,0.541267216
514,0.965119243
515,0.99649626
516,0.001790753
517,0.640170872
518,0.018292673
519,0.148116082
520,0.914449394
521,0.883231461
522,0.998218715
523,0.97673732
524,0.434844881
525,0.854046226
526,0.3589665
527,0.939972699
528,0.85840857
529,0.012565914
530,0.014695187
531,0.78079468
532,0.046322383
533,0.957732558
534,0.032133035
535,0.103032343
536,0.005616917
537,0.990717232
538,0.045798771
539,0.955878079
540,0.159331694
541,0.009318451
542,0.131827861
543,0.089608215
544,0.49390623
545,0.983659983
546,0.845033169
547,0.969368637
548,0.478223413
549,0.95161736
550,0.974401832
551,0.910108566
552,0.13063255
553,0.160176575
554,0.651163936
555,0.000848241
556,0.942955315
557,0.435699999
558,0.746450663
559,0.941794395
560,0.983227968
561,0.994380772
562,0.998908997
563,0.750566125
564,0.821120739
565,0.09890835
566,0.049946122
567,0.012648956
568,0.873335063
569,0.719733238
570,0.018088927
571,0.718735158
572,0.993329525
573,0.060539786
574,0.999780476
575,0.017512454
576,0.859449863
577,0.950051069
578,0.082221352
579,0.892144322
580,0.095283322
581,0.889759958
582,0.986668229
583,0.087372132
584,0.978210151
585,0.707526743
586,0.932052732
587,0.991353929
588,0.123737797
589,0.026931198
590,0.998681486
591,0.925876439
592,0.011705277
593,0.92490685
594,0.992640913
595,0.980383456
596,0.008571534
597,0.037524469
598,0.964989543
599,0.993500888
600,0.296528488
601,0.321733326
602,0.70432198
603,0.9569754
604,0.581745088
605,0.944797993
606,0.061987922
607,0.804198921
608,0.682209074
609,0.057362754
610,0.299662173
611,0.478293926
612,0.996866763
613,0.041985899
614,0.896448076
615,0.991459489
616,0.870633006
617,0.331290632
618,0.919700146
619,0.000763789
620,0.746844709
621,0.389949888
622,0.972795606
623,0.018335512
624,0.037820365
625,0.023962738
626,0.98138684
627,0.026018141
628,0.570948482
629,0.387660235
630,0.07973095
631,0.385736406
632,0.594340384
633,0.941190422
634,0.537918031
635,0.888509274
636,0.958109736
637,0.987903059
638,0.000647022
639,0.996072888
640,0.418723941
641,0.003424526
642,0.181759611
643,0.072223298
644,0.02759308
645,0.10145659
646,0.123330355
647,0.015061978
648,0.98633492
649,0.666540802
650,0.95327282
651,0.712096393
652,0.080603428
653,0.073739916
654,0.049988996
655,0.052879289
656,0.996936083
657,0.742054522
658,0.730450869
659,0.938641071
660,0.116338409
661,0.025540806
662,0.792429149
663,0.011564378
664,0.917581201
665,0.993412793
666,0.06424512
667,0.191906571
668,0.986911416
669,0.05030933
670,0.394971699
671,0.246810064
672,0.988220692
673,0.62336123
674,0.94396168
675,0.984263241
676,0.004496399
677,0.10818132
678,0.070188321
679,0.4129664
680,0.015773963
681,0.060699832
682,0.196683034
683,0.005268506
684,0.984113157
685,0.949541032
686,0.123035014
687,0.095544733
688,0.587108552
689,0.064806312
690,0.851664186
691,0.982103884
692,0.982345879
693,0.829779088
694,0.580118239
695,0.041684147
696,0.915792286
697,0.942123473
698,0.255419463
699,0.984229445
700,0.666481733
701,0.116226971
702,0.044088211
703,0.971060574
704,0.967140257
705,0.982266843
706,0.194480643
707,0.738580465
708,0.424159825
709,0.712206066
710,0.984686911
711,0.010660544
712,0.981584549
713,0.678845406
714,0.372590095
715,0.986205399
716,0.957479358
717,0.145702332
718,0.956826389
719,0.997292459
720,0.509515524
721,0.990952253
722,0.977131903
723,0.978945434
724,0.862829149
725,0.907099366
726,0.006521862
727,0.302836299
728,0.169406235
729,0.009391215
730,0.661296904
731,0.813978076
732,0.743362844
733,0.96700871
734,0.113289632
735,0.013105153
736,0.025683489
737,0.009554895
738,0.233551845
739,0.994590044
740,0.941339731
741,0.591543019
742,0.369600356
743,0.011882248
744,0.95386368
745,0.74029249
746,0.036069665
747,0.114801049
748,0.009344142
749,0.93382138
750,0.861585915
751,0.023492081
752,0.323138177
753,0.94748652
754,0.979613185
755,0.666427672
756,0.820353389
757,0.967806697
758,0.077554114
759,0.991466761
760,0.781446874
761,0.952900589
762,0.922994733
763,0.995162725
764,0.972252846
765,0.762478232
766,0.192886576
767,0.088230252
768,0.962834835
769,0.623099625
770,0.701921523
771,0.00679815
772,0.335155487
773,0.056456849
774,0.011008747
775,0.995561123
776,0.995587468
777,0.320232481
778,0.53974539
779,0.001555475
780,0.95544672
781,0.961662054
782,0.981902361
783,0.041566018
784,0.995030999
785,0.010354354
786,0.991703391
787,0.946370065
788,0.681730449
789,0.05932324
790,0.00797575
791,0.058911834
792,0.000552375
793,0.027877593
794,0.027999116
795,0.91840142
796,0.927527606
797,0.901475489
798,0.238730907
799,0.93950069
800,0.998925507
801,0.013026528
802,0.420827001
803,0.902642787
804,0.981913626
805,0.889715135
806,0.367296576
807,0.602785587
808,0.097544514
809,0.223713472
810,0.154313102
811,0.894489944
812,0.700962782
813,0.907891035
814,0.998499632
815,0.372576982
816,0.429982781
817,0.005719704
818,0.970549881
819,0.913985193
820,0.997165501
821,0.006997583
822,0.966649413
823,0.000830998
824,0.005256874
825,0.318998784
826,0.993745446
827,0.588585675
828,0.78274852
829,0.94816947
830,0.998442113
831,0.895588815
832,0.941728652
833,0.02649112
834,0.999509454
835,0.027413683
836,0.876220107
837,0.870200634
838,0.125021696
839,0.847140729
840,0.415698498
841,0.859691024
842,0.037351355
843,0.001387603
844,0.13232106
845,0.952361226
846,0.968845904
847,0.914460659
848,0.755705893
849,0.556165695
850,0.237147093
851,0.943993628
852,0.991061628
853,0.98875159
854,0.011275356
855,0.301610023
856,0.052877199
857,0.787934124
858,0.978694975
859,0.020343384
860,0.034029074
861,0.976730287
862,0.924914062
863,0.511519372
864,0.704392016
865,0.064202078
866,0.023772525
867,0.977637649
868,0.491270453
869,0.784248114
870,0.130314201
871,0.206102386
872,0.742154419
873,0.928030729
874,0.091060489
875,0.997162998
876,0.929852545
877,0.023243284
878,0.889653981
879,0.799360335
880,0.293393105
881,0.822219729
882,0.207181007
883,0.959917307
884,0.07894624
885,0.00279689
886,0.024811609
887,0.603036821
888,0.937220156
889,0.210550711
890,0.011209471
891,0.042244222
892,0.745660901
893,0.973867238
894,0.414225608
895,0.93601805
896,0.502231658
897,0.848251104
898,0.81238699
899,0.028756374
900,0.875870168
901,0.000875555
902,0.19373861
903,0.223718435
904,0.999609649
905,0.990878284
906,0.399977595
907,0.095713131
908,0.504186988
909,0.996458352
910,0.113182023
911,0.493545532
912,0.88252914
913,0.989145756
914,0.049447767
915,0.922117114
916,0.523509324
917,0.246845037
918,0.101167381
919,0.365647912
920,0.005171208
921,0.469336033
922,0.986778021
923,0.011260493
924,0.790757895
925,0.998140216
926,0.7439937
927,0.057719801
928,0.01273973
929,0.022529641
930,0.98883003
931,0.007235301
932,0.034691531
933,0.007023488
934,0.950000167
935,0.724330485
936,0.00334781
937,0.996338487
938,0.698040903
939,0.984112918
940,0.333355457
941,0.913459301
942,0.021399861
943,0.006162213
944,0.647072732
945,0.577111065
946,0.414805323
947,0.271464556
948,0.524831235
949,0.029064229
950,0.896577537
951,0.750054359
952,0.47391209
953,0.026354177
954,0.016041787
955,0.003580454
956,0.020929867
957,0.863704324
958,0.173054025
959,0.390744746
960,0.191714391
961,0.429654449
962,0.967777669
963,0.499646485
964,0.97490555
965,0.030946292
966,0.706523359
967,0.175975293
968,0.970902026
969,0.013730563
970,0.026078258
971,0.038881313
972,0.400039375
973,0.972148716
974,0.991336226
975,0.769469619
976,0.748520672
977,0.948957741
978,0.015887944
979,0.979535401
980,0.082109787
981,0.043636531
982,0.040655278
983,0.8304829
984,0.997084558
985,0.646727204
986,0.019911023
987,0.872014821
988,0.989439547
989,0.148337498
990,0.195538059
991,0.993622005
992,0.014641204
993,0.728103995
994,0.599772751
995,0.010942168
996,0.939076722
997,0.044469263
998,0.246430486
999,0.672929049
1000,0.872275293
1001,0.039391201
1002,0.532605231
1003,0.948843002
1004,0.60652864
1005,0.82326436
1006,0.118628174
1007,0.871208489
1008,0.9741081
1009,0.855455637
1010,0.378985465
1011,0.227447614
1012,0.049553283
1013,0.030243887
1014,0.153785825
1015,0.011139989
1016,0.848325074
1017,0.018234454
1018,0.852243781
1019,0.834202766
1020,0.099199548
1021,0.234643966
1022,0.697035253
1023,0.956093848
1024,0.995033741
1025,0.957220197
1026,0.318133026
1027,0.390813559
1028,0.51891005
1029,0.946879566
1030,0.984368145
1031,0.859212875
1032,0.421069413
1033,0.522883952
1034,0.015487337
1035,0.658735931
1036,0.117955878
1037,0.237603098
1038,0.587768912
1039,0.31623283
1040,0.196609452
1041,0.226926774
1042,0.954042315
1043,0.981152773
1044,0.121946938
1045,0.403894752
1046,0.947373986
1047,0.983088434
1048,0.846679568
1049,0.013619523
1050,0.998542309
1051,0.086049177
1052,0.058613904
1053,0.998233438
1054,0.915916502
1055,0.927532852
1056,0.99614197
1057,0.014789513
1058,0.782854438
1059,0.111438915
1060,0.366190404
1061,0.208248809
1062,0.009997525
1063,0.999924421
1064,0.154256657
1065,0.885638177
1066,0.354105324
1067,0.570214987
1068,0.993209779
1069,0.018172359
1070,0.078651793
1071,0.020922326
1072,0.96250838
1073,0.995599508
1074,0.956719458
1075,0.95377475
1076,0.298410922
1077,0.986729503
1078,0.115891442
1079,0.897977948
1080,0.942018747
1081,0.144823045
1082,0.664427459
1083,0.797888577
1084,0.817341208
1085,0.031094722
1086,0.024457669
1087,0.00980634
1088,0.996038079
1089,0.965032756
1090,0.037922364
1091,0.822361648
1092,0.960496902
1093,0.991768003
1094,0.991860211
1095,0.943800271
1096,0.678995669
1097,0.74949646
1098,0.568584085
1099,0.051209297
1100,0.99112612
1101,0.003825276
1102,0.554364443
1103,0.961242974
1104,0.073243104
1105,0.03787522
1106,0.895235181
1107,0.138602391
1108,0.066649273
1109,0.01401093
1110,0.820621729
1111,0.192711547
1112,0.992271781
1113,0.718060136
1114,0.053641357
1115,0.993327975
1116,0.009455403
1117,0.883816779
1118,0.007528246
1119,0.002710602
1120,0.019024286
1121,0.900228202
1122,0.103509404
1123,0.597077847
1124,0.329000264
1125,0.047045305
1126,0.98225981
1127,0.037834086
1128,0.697964966
1129,0.036961857
1130,0.039692312
1131,0.036711961
1132,0.077086836
1133,0.991659701
1134,0.985909939
1135,0.103103682
1136,0.075923137
1137,0.645942986
1138,0.750285327
1139,0.970039427
1140,0.66575408
1141,0.499313176
1142,0.53745842
1143,0.0187089
1144,0.823352456
1145,0.823680103
1146,0.995742381
1147,0.985147655
1148,0.036340155
1149,0.932926774
1150,0.996824265
1151,0.875287712
1152,0.500012875
1153,0.002214876
1154,0.921868205
1155,0.887764752
1156,0.774955034
1157,0.018329857
1158,0.052720793
1159,0.001891983
1160,0.905207813
1161,0.369518995
1162,0.860898793
1163,0.995858133
1164,0.020183211
1165,0.915779889
1166,0.408478409
1167,0.963067949
1168,0.006538506
1169,0.985908806
1170,0.003553015
1171,0.965392828
1172,0.822143435
1173,0.1119202
1174,0.90027386
1175,0.999802411
1176,0.009224026
1177,0.329140216
1178,0.578205347
1179,0.546334565
1180,0.034270268
1181,0.968108177
1182,0.951152623
1183,0.975745618
1184,0.041755598
1185,0.91308552
1186,0.349479377
1187,0.223743424
1188,0.032446306
1189,0.982258797
1190,0.498884559
1191,0.006294598
1192,0.540008783
1193,0.863445044
1194,0.069084786
1195,0.670298636
1196,0.019925263
1197,0.992471933
1198,0.997217178
1199,0.999542594
1200,0.30699861
1201,0.996506214
1202,0.811932385
1203,0.980102479
1204,0.375163496
1205,0.138582677
1206,0.996876001
1207,0.483904928
1208,0.97975862
1209,0.022135448
1210,0.973763466
1211,0.005647987
1212,0.904567122
1213,0.015752813
1214,0.804039061
1215,0.478667408
1216,0.800697684
1217,0.157576099
1218,0.954446137
1219,0.749850094
1220,0.496777564
1221,0.56867522
1222,0.99877423
1223,0.790121436
1224,0.955266416
1225,0.976716161
1226,0.027324867
1227,0.975682735
1228,0.89658922
1229,0.990550995
1230,0.782043159
1231,0.986643732
1232,0.923858464
1233,0.888672292
1234,0.060327172
1235,0.366862446
1236,0.749599397
1237,0.20227468
1238,0.945002437
1239,0.766175985
1240,0.0090281
1241,0.995379806
1242,0.203107104
1243,0.002654073
1244,0.003040684
1245,0.931345463
1246,0.128202811
1247,0.006758449
1248,0.104336314
1249,0.998451233
1250,0.730448186
1251,0.032998316
1252,0.298384607
1253,0.535020113
1254,0.158096507
1255,0.678708017
1256,0.557703793
1257,0.983299077
1258,0.23198998
1259,0.977873325
1260,0.995351076
1261,0.877209067
1262,0.991478026
1263,0.242560789
1264,0.208356798
1265,0.991050243
1266,0.961244285
1267,0.885745704
1268,0.361329854
1269,0.018134516
1270,0.096298642
1271,0.120857641
1272,0.978092253
1273,0.921033561
1274,0.990223587
1275,0.976545393
1276,0.221278042
1277,0.98166132
1278,0.951701999
1279,0.99445194
1280,0.986361384
1281,0.994592965
1282,0.924667656
1283,0.926748037
1284,0.024290713
1285,0.37791118
1286,0.988835514
1287,0.555605829
1288,0.141705111
1289,0.914097607
1290,0.931196809
1291,0.993863702
1292,0.332330167
1293,0.018578403
1294,0.919481993
1295,0.899556577
1296,0.013509927
1297,0.015052574
1298,0.520424783
1299,0.980774581
1300,0.182568073
1301,0.152205586
1302,0.002218417
1303,0.74986726
1304,0.798342586
1305,0.045923159
1306,0.851828098
1307,0.984033287
1308,0.767880797
1309,0.506505728
1310,0.984682739
1311,0.817202628
1312,0.984294653
1313,0.478589863
1314,0.937728941
1315,0.358794123
1316,0.991067946
1317,0.3573412
1318,0.015655093
1319,0.008178687
1320,0.022698432
1321,0.921060085
1322,0.541667461
1323,0.052861083
1324,0.952391684
1325,0.847715437
1326,0.983364761
1327,0.707229078
1328,0.030456567
1329,0.122246146
1330,0.735040843
1331,0.081727825
1332,0.859745145
1333,0.997826755
1334,0.318076938
1335,0.90431571
1336,0.722478867
1337,0.167557731
1338,0.086153485
1339,0.950903773
1340,0.086961947
1341,0.987175763
1342,0.982230246
1343,0.975175858
1344,0.942551374
1345,0.940662205
1346,0.995299578
1347,0.122661784
1348,0.980692685
1349,0.699302137
1350,0.974989831
1351,0.978936672
1352,0.204435855
1353,0.71514976
1354,0.988603592
1355,0.806816459
1356,0.003526957
1357,0.665415406
1358,0.042313248
1359,0.044589683
1360,0.421336174
1361,0.993127704
1362,0.882460177
1363,0.927558601
1364,0.623459995
1365,0.982322276
1366,0.875707388
1367,0.998667955
1368,0.757519066
1369,0.999489903
1370,0.800819755
1371,0.53532356
1372,0.251876682
1373,0.994494975
1374,0.001432977
1375,0.642668784
1376,0.020112969
1377,0.995211422
1378,0.95299536
1379,0.008854617
1380,0.039607186
1381,0.99479419
1382,0.342156142
1383,0.986922324
1384,0.868505299
1385,0.007305188
1386,0.337074935
1387,0.979424953
1388,0.344808102
1389,0.016990662
1390,0.921669066
1391,0.977908194
1392,0.037274696
1393,0.971462429
1394,0.959171951
1395,0.568063855
1396,0.14033705
1397,0.238106713
1398,0.036795273
1399,0.221092016
1400,0.366782248
1401,0.46585986
1402,0.998166144
1403,0.971261978
1404,0.001903115
1405,0.256182432
1406,0.863767564
1407,0.020239418
1408,0.991170406
1409,0.948225021
1410,0.071560018
1411,0.384702742
1412,0.100242428
1413,0.440529287
1414,0.948309541
1415,0.517439902
1416,0.178915903
1417,0.09250246
1418,0.935624361
1419,0.022115558
1420,0.969218671
1421,0.088183798
1422,0.986435056
1423,0.980734766
1424,0.137001187
1425,0.06795451
1426,0.658539712
1427,0.040906765
1428,0.004374581
1429,0.014628779
1430,0.895805657
1431,0.673498392
1432,0.921777725
1433,0.005284406
1434,0.171623915
1435,0.554049075
1436,0.107741795
1437,0.167997614
1438,0.999104679
1439,0.043304428
1440,0.849736333
1441,0.935082257
1442,0.063031085
1443,0.170148402
1444,0.007862187
1445,0.155916184
1446,0.091480441
1447,0.017651325
1448,0.054973722
1449,0.969409108
1450,0.199187174
1451,0.955284476
1452,0.327099979
1453,0.045796409
1454,0.805734873
1455,0.947281122
1456,0.791396379
1457,0.951322615
1458,0.136166185
1459,0.149186671
1460,0.278863251
1461,0.26048395
1462,0.943011701
1463,0.849720597
1464,0.894557059
1465,0.984126627
1466,0.143621519
1467,0.980259418
1468,0.097389184
1469,0.136088863
1470,0.993391037
1471,0.908105671
1472,0.190064192
1473,0.855490088
1474,0.019238826
1475,0.015665347
1476,0.093246482
1477,0.977687299
1478,0.155825049
1479,0.268760473
1480,0.972452521
1481,0.009208082
1482,0.009525931
1483,0.968170106
1484,0.937863529
1485,0.070655234
1486,0.000611481
1487,0.207162097
1488,0.015951889
1489,0.195312783
1490,0.969853938
1491,0.975448012
1492,0.04721671
1493,0.934427381
1494,0.081115142
1495,0.959978044
1496,0.994981349
1497,0.276581079
1498,0.968947291
1499,0.045807276
1500,0.953899145
1501,0.329701245
1502,0.099562913
1503,0.457855999
1504,0.300637871
1505,0.935004115
1506,0.016783603
1507,0.141375631
1508,0.980604172
1509,0.965236723
1510,0.428801477
1511,0.967732906
1512,0.892218769
1513,0.952259123
1514,0.881834269
1515,0.018621575
1516,0.108455807
1517,0.011014937
1518,0.819884717
1519,0.614502728
1520,0.009080321
1521,0.029400269
1522,0.988055646
1523,0.091207787
1524,0.006297984
1525,0.983583748
1526,0.001238081
1527,0.084462546
1528,0.953638971
1529,0.998796821
1530,0.537527323
1531,0.628500044
1532,0.917395771
1533,0.96916312
1534,0.013683697
1535,0.988710701
1536,0.235208824
1537,0.116697691
1538,0.025570601
1539,0.986977518
1540,0.994132102
1541,0.206916854
1542,0.974424601
1543,0.006760953
1544,0.99750936
1545,0.90590328
1546,0.870413005
1547,0.737956226
1548,0.908210576
1549,0.630454302
1550,0.334229797
1551,0.918020129
1552,0.914282501
1553,0.93490237
1554,0.398395926
1555,0.846559763
1556,0.838884234
1557,0.854667604
1558,0.918759644
1559,0.835772634
1560,0.994881272
1561,0.624613285
1562,0.009800382
1563,0.017773954
1564,0.559690356
1565,0.403503329
1566,0.194074064
1567,0.939819634
1568,0.291845083
1569,0.967225313
1570,0.940898001
1571,0.995459259
1572,0.843959332
1573,0.930094838
1574,0.706497371
1575,0.015665656
1576,0.889607549
1577,0.977759778
1578,0.87735486
1579,0.962909341
1580,0.816468835
1581,0.928663671
1582,0.467956156
1583,0.856399894
1584,0.994380772
1585,0.586486399
1586,0.360836297
1587,0.996162176
1588,0.970662832
1589,0.312033087
1590,0.01977486
1591,0.010743415
1592,0.949703217
1593,0.998858452
1594,0.011829408
1595,0.654895961
1596,0.49930039
1597,0.836077809
1598,0.766942859
1599,0.727677941
1600,0.045936693
1601,0.836212993
1602,0.337488294
1603,0.168936819
1604,0.997246385
1605,0.03720076
1606,0.113104366
1607,0.962533355
1608,0.056041092
1609,0.968099475
1610,0.95481354
1611,0.879729211
1612,0.782825649
1613,0.951790571
1614,0.135852277
1615,0.952349842
1616,0.926921368
1617,0.011714851
1618,0.933669448
1619,0.97603941
1620,0.994528234
1621,0.027137861
1622,0.345359266
1623,0.962535799
1624,0.985787392
1625,0.990183651
1626,0.062310275
1627,0.000311446
1628,0.030527055
1629,0.732991576
1630,0.004297209
1631,0.981707811
1632,0.830221951
1633,0.938830793
1634,0.086157709
1635,0.162711993
1636,0.084072255
1637,0.845186532
1638,0.537566006
1639,0.094502755
1640,0.697314084
1641,0.344702214
1642,0.952563524
1643,0.459569991
1644,0.064647242
1645,0.993375719
1646,0.364516169
1647,0.988913476
1648,0.98006469
1649,0.591660857
1650,0.323875636
1651,0.983276963
1652,0.982791722
1653,0.587014854
1654,0.1794855
1655,0.019901589
1656,0.952504158
1657,0.74654758
1658,0.996403337
1659,0.021977615
1660,0.984158158
1661,0.072871678
1662,0.234790072
1663,0.048578568
